,price,area,province,district,ward,floor,bedroom,toilet
15176,5900000000,128.0,79,761,26787,0,0,0
15181,7900000000,200.0,79,767,27025,0,5,5
15182,6700000000,56.0,79,764,26881,0,3,3
15183,6200000000,120.0,79,778,27469,0,3,4
15184,11200000000,200.0,79,778,27481,0,5,3
15185,1700000000,40.0,79,775,27346,0,2,1
15187,3700000000,44.0,79,764,26881,0,2,2
15188,6100000000,68.0,79,764,26884,0,4,3
15189,9700000000,256.0,79,778,27472,0,10,11
15191,3600000000,34.0,79,764,26881,0,2,2
15192,9100000000,120.0,79,768,27076,0,4,3
15193,69700000000,90.0,79,766,26992,0,3,3
15194,6300000000,60.0,79,767,27010,0,4,6
15195,11900000000,123.0,79,778,27490,0,3,2
15196,3300000000,65.0,79,770,27127,0,4,4
15198,10500000000,240.0,79,765,26908,0,4,5
15199,10000000000,147.0,79,778,27490,0,3,2
15201,11100000000,124.0,79,778,27490,0,3,2
15202,10700000000,127.0,79,778,27490,0,3,2
15203,7100000000,56.0,79,764,26881,0,4,5
15204,12700000000,150.0,79,778,27490,0,3,2
15210,11600000000,300.0,79,766,27004,0,6,5
15211,3400000000,26.0,79,764,26898,0,2,2
15212,5000000000,75.0,79,764,26898,0,2,1
15213,8500000000,200.0,79,765,26950,0,3,3
15214,2500000000,64.0,79,778,27490,0,3,2
15215,6400000000,120.0,79,778,27481,0,3,2
15216,4500000000,50.0,79,764,26898,0,2,3
15217,17400000000,300.0,79,771,27178,0,4,5
15220,5800000000,100.0,79,761,26787,0,0,0
15221,6100000000,100.0,79,778,27490,0,3,2
15222,13400000000,148.0,79,778,27481,0,4,4
15223,10700000000,150.0,79,767,27031,0,3,3
15224,3500000000,72.0,79,761,26776,0,0,0
15225,10900000000,350.0,79,776,27430,0,5,3
15227,15000000000,170.0,79,767,27025,0,1,1
15229,4900000000,36.0,79,764,26897,0,4,3
15231,4000000000,39.0,79,764,26898,0,4,3
15232,6400000000,160.0,79,778,27472,0,3,3
15233,6300000000,41.0,79,764,26876,0,0,0
15234,8300000000,293.0,79,764,26897,0,4,5
15235,5500000000,90.0,79,765,26950,0,2,2
15236,5800000000,56.0,79,764,26882,0,6,5
15237,12500000000,240.0,79,775,27364,0,3,3
15241,9200000000,280.0,79,778,27469,0,5,5
15242,5500000000,52.0,79,764,26899,0,3,3
15244,2400000000,74.0,79,776,27430,0,2,0
15245,9000000000,180.0,79,765,26917,0,6,4
15246,3100000000,56.0,79,760,26737,0,2,3
15247,6700000000,64.0,79,764,26882,0,4,5
15248,12900000000,275.0,79,764,26884,0,8,8
15250,6400000000,70.0,79,765,26914,0,3,3
15255,8100000000,240.0,79,776,27415,0,4,4
15256,5400000000,48.0,79,764,26899,0,3,3
15259,6500000000,44.0,79,764,26884,0,4,5
15260,8700000000,65.0,79,767,27019,0,2,3
15263,2200000000,56.0,79,761,26782,0,3,3
15264,11000000000,105.0,79,770,27136,0,2,2
15267,5300000000,42.0,79,764,26898,0,4,5
15269,4200000000,109.0,79,764,26875,0,2,3
15270,6700000000,118.0,79,778,27490,0,3,2
15271,6400000000,64.0,79,786,27643,0,4,4
15275,6800000000,90.0,79,766,26983,0,3,3
15276,1900000000,74.0,79,776,27430,0,2,2
15277,4200000000,70.0,79,771,27178,0,2,2
15278,3700000000,32.0,79,764,26898,0,2,2
15280,8300000000,135.0,79,778,27490,0,3,2
15281,4500000000,40.0,79,761,26788,0,2,2
15282,2300000000,70.0,79,785,27637,0,3,2
15283,13100000000,230.0,79,778,27472,0,5,5
15284,16400000000,450.0,79,778,27469,0,12,12
15285,7400000000,70.0,79,764,26881,0,4,3
15287,3700000000,140.0,79,764,26884,0,3,2
15288,9100000000,350.0,79,776,27430,0,4,3
15289,10400000000,165.0,79,778,27490,0,3,2
15292,1500000000,75.0,79,765,26935,0,2,2
15293,1600000000,65.0,79,761,26791,0,2,2
15295,11100000000,56.0,79,764,26882,0,2,2
15300,4600000000,42.0,79,764,26878,0,5,3
15301,2800000000,68.0,79,778,27472,0,2,2
15303,3700000000,100.0,79,775,27349,0,3,3
15305,6400000000,106.0,79,778,27490,0,3,2
15307,6000000000,140.0,79,778,27469,0,4,4
15308,6500000000,103.0,79,778,27490,0,3,2
15309,5800000000,103.0,79,778,27490,0,2,2
15313,11000000000,288.0,79,765,26908,0,4,5
15319,2500000000,60.0,79,784,27559,0,2,2
15320,7100000000,56.0,79,764,26897,0,5,6
15322,8000000000,150.0,79,767,27031,0,3,3
15324,4600000000,36.0,79,764,26898,0,3,3
15325,4100000000,50.0,79,764,26899,0,2,2
15327,3700000000,68.0,79,766,27007,0,4,4
15329,8900000000,300.0,79,764,26882,0,4,4
15330,3400000000,40.0,79,764,26882,0,3,2
15331,5900000000,80.0,79,772,27217,0,2,2
15334,5500000000,95.0,79,761,26787,0,1,1
15335,9200000000,196.0,79,775,27349,0,4,4
15336,3600000000,33.0,79,764,26884,0,2,2
15337,11900000000,210.0,79,778,27481,0,4,3
